user_id,session_id,event_time,event_type,device_type,traffic_source,region,product_category,order_value
U02901,S02901,2026-01-21 08:31:11,product_view,Desktop,Direct,North,Electronics,
U02901,S02901,2026-01-21 08:31:52,add_to_cart,Desktop,Direct,North,Electronics,
U02901,S02901,2026-01-21 08:33:47,checkout_start,Desktop,Direct,North,Electronics,
U02901,S02901,2026-01-21 08:35:13,purchase,Desktop,Direct,North,Electronics,42.87
U02902,S02902,2026-01-26 21:17:00,product_view,Mobile,Referral,North,Electronics,
U02902,S02902,2026-01-26 21:19:17,product_view,Mobile,Referral,North,Electronics,
U02903,S02903,2026-01-16 11:20:00,product_view,Desktop,Social,North,Beauty,
U02903,S02903,2026-01-16 11:20:36,product_view,Desktop,Social,North,Beauty,
U02903,S02903,2026-01-16 11:22:24,product_view,Desktop,Social,North,Beauty,
U02903,S02903,2026-01-16 11:25:10,product_view,Desktop,Social,North,Beauty,
U02904,S02904,2026-01-25 21:12:00,product_view,Mobile,Social,South,Home,
U02904,S02904,2026-01-25 21:14:05,product_view,Mobile,Social,South,Home,
U02904,S02904,2026-01-25 21:15:38,product_view,Mobile,Social,South,Home,
U02904,S02904,2026-01-25 21:18:07,product_view,Mobile,Social,South,Home,
U02905,S02905,2026-01-30 08:28:00,product_view,Mobile,Paid Search,West,Sports,
U02905,S02905,2026-01-30 08:28:57,product_view,Mobile,Paid Search,West,Fashion,
U02906,S02906,2026-01-08 11:23:00,product_view,Desktop,Paid Search,Central,Beauty,
U02906,S02906,2026-01-08 11:24:18,product_view,Desktop,Paid Search,Central,Beauty,
U02906,S02906,2026-01-08 11:27:04,product_view,Desktop,Paid Search,Central,Beauty,
U02906,S02906,2026-01-08 11:27:27,product_view,Desktop,Paid Search,Central,Beauty,
U02906,S02906,2026-01-08 11:28:33,product_view,Desktop,Paid Search,Central,Electronics,
U02907,S02907,2026-01-09 17:42:00,product_view,Tablet,Paid Search,East,Fashion,
U02907,S02907,2026-01-09 17:43:32,product_view,Tablet,Paid Search,East,Fashion,
U02907,S02907,2026-01-09 17:44:16,add_to_cart,Tablet,Paid Search,East,Fashion,
U02908,S02908,2026-01-13 01:40:00,product_view,Desktop,Paid Search,East,Electronics,
U02908,S02908,2026-01-13 01:40:40,product_view,Desktop,Paid Search,East,Electronics,
U02909,S02909,2026-01-07 04:16:00,product_view,Desktop,Paid Search,North,Home,
U02910,S02910,2026-01-18 04:55:00,product_view,Desktop,Referral,North,Beauty,
U02910,S02910,2026-01-18 04:56:49,product_view,Desktop,Referral,North,Beauty,
U02910,S02910,2026-01-18 04:59:03,product_view,Desktop,Referral,North,Beauty,
U02910,S02910,2026-01-18 05:01:26,product_view,Desktop,Referral,North,Fashion,
U02911,S02911,2026-01-30 04:41:00,product_view,Desktop,Social,South,Fashion,
U02911,S02911,2026-01-30 04:41:36,product_view,Desktop,Social,South,Beauty,
U02911,S02911,2026-01-30 04:43:13,product_view,Desktop,Social,South,Beauty,
U02911,S02911,2026-01-30 04:45:17,product_view,Desktop,Social,South,Beauty,
U02911,S02911,2026-01-30 04:46:56,product_view,Desktop,Social,South,Beauty,
U02911,S02911,2026-01-30 04:49:49,product_view,Desktop,Social,South,Beauty,
U02912,S02912,2026-01-07 00:40:00,product_view,Desktop,Social,East,Beauty,
U02912,S02912,2026-01-07 00:40:31,product_view,Desktop,Social,East,Beauty,
U02912,S02912,2026-01-07 00:42:34,product_view,Desktop,Social,East,Beauty,
U02912,S02912,2026-01-07 00:43:49,product_view,Desktop,Social,East,Beauty,
U02912,S02912,2026-01-07 00:45:11,product_view,Desktop,Social,East,Beauty,
U02913,S02913,2026-01-30 21:15:00,product_view,Mobile,Social,West,Beauty,
U02913,S02913,2026-01-30 21:17:38,product_view,Mobile,Social,West,Beauty,
U02913,S02913,2026-01-30 21:18:12,product_view,Mobile,Social,West,Beauty,
U02913,S02913,2026-01-30 21:20:23,product_view,Mobile,Social,West,Beauty,
U02913,S02913,2026-01-30 21:21:15,product_view,Mobile,Social,West,Beauty,
U02914,S02914,2026-01-25 22:04:00,product_view,Tablet,Organic Search,West,Sports,
U02914,S02914,2026-01-25 22:06:03,product_view,Tablet,Organic Search,West,Sports,
U02914,S02914,2026-01-25 22:08:54,product_view,Tablet,Organic Search,West,Home,
U02914,S02914,2026-01-25 22:11:43,product_view,Tablet,Organic Search,West,Home,
U02914,S02914,2026-01-25 22:15:22,add_to_cart,Tablet,Organic Search,West,Home,
U02914,S02914,2026-01-25 22:18:05,checkout_start,Tablet,Organic Search,West,Home,
U02914,S02914,2026-01-25 22:22:18,purchase,Tablet,Organic Search,West,Home,51.06
U02915,S02915,2026-01-08 19:45:00,product_view,Desktop,Organic Search,South,Home,
U02915,S02915,2026-01-08 19:47:05,product_view,Desktop,Organic Search,South,Fashion,
U02915,S02915,2026-01-08 19:47:30,product_view,Desktop,Organic Search,South,Fashion,
U02916,S02916,2026-01-29 00:14:00,product_view,Mobile,Email,North,Electronics,
U02916,S02916,2026-01-29 00:16:30,product_view,Mobile,Email,North,Electronics,
U02916,S02916,2026-01-29 00:17:09,product_view,Mobile,Email,North,Electronics,
U02916,S02916,2026-01-29 00:17:43,product_view,Mobile,Email,North,Home,
U02917,S02917,2026-01-21 07:39:00,product_view,Mobile,Email,West,Fashion,
U02917,S02917,2026-01-21 07:39:47,product_view,Mobile,Email,West,Fashion,
U02917,S02917,2026-01-21 07:41:55,product_view,Mobile,Email,West,Home,
U02917,S02917,2026-01-21 07:44:10,product_view,Mobile,Email,West,Home,
U02917,S02917,2026-01-21 07:47:30,add_to_cart,Mobile,Email,West,Home,
U02918,S02918,2026-01-03 21:34:00,product_view,Mobile,Social,South,Sports,
U02918,S02918,2026-01-03 21:34:58,product_view,Mobile,Social,South,Sports,
U02918,S02918,2026-01-03 21:37:57,product_view,Mobile,Social,South,Fashion,
U02918,S02918,2026-01-03 21:38:41,add_to_cart,Mobile,Social,South,Fashion,
U02918,S02918,2026-01-03 21:40:00,checkout_start,Mobile,Social,South,Fashion,
U02918,S02918,2026-01-03 21:41:03,purchase,Mobile,Social,South,Fashion,69.2
U02919,S02919,2026-01-30 23:37:00,product_view,Mobile,Email,West,Fashion,
U02919,S02919,2026-01-30 23:38:24,product_view,Mobile,Email,West,Fashion,
U02919,S02919,2026-01-30 23:39:15,product_view,Mobile,Email,West,Beauty,
U02919,S02919,2026-01-30 23:42:00,product_view,Mobile,Email,West,Beauty,
U02920,S02920,2026-01-12 21:28:00,product_view,Desktop,Paid Search,East,Fashion,
U02920,S02920,2026-01-12 21:29:31,product_view,Desktop,Paid Search,East,Fashion,
U02920,S02920,2026-01-12 21:31:54,product_view,Desktop,Paid Search,East,Fashion,
U02921,S02921,2026-01-25 09:37:00,product_view,Desktop,Email,West,Home,
U02921,S02921,2026-01-25 09:38:37,add_to_cart,Desktop,Email,West,Home,
U02921,S02921,2026-01-25 09:43:17,checkout_start,Desktop,Email,West,Home,
U02921,S02921,2026-01-25 09:48:45,purchase,Desktop,Email,West,Home,105.38
U02922,S02922,2026-01-29 12:11:00,product_view,Mobile,Organic Search,Central,Home,
U02922,S02922,2026-01-29 12:11:58,product_view,Mobile,Organic Search,Central,Home,
U02923,S02923,2026-01-06 10:37:00,product_view,Mobile,Paid Search,Central,Sports,
U02923,S02923,2026-01-06 10:39:39,add_to_cart,Mobile,Paid Search,Central,Sports,
U02923,S02923,2026-01-06 10:42:34,checkout_start,Mobile,Paid Search,Central,Sports,
U02923,S02923,2026-01-06 10:46:21,purchase,Mobile,Paid Search,Central,Sports,49.95
U02924,S02924,2026-01-17 19:43:00,product_view,Desktop,Social,East,Sports,
U02924,S02924,2026-01-17 19:45:15,product_view,Desktop,Social,East,Sports,
U02924,S02924,2026-01-17 19:47:35,product_view,Desktop,Social,East,Sports,
U02924,S02924,2026-01-17 19:49:22,add_to_cart,Desktop,Social,East,Sports,
U02925,S02925,2026-01-25 21:21:00,product_view,Mobile,Organic Search,East,Fashion,
U02925,S02925,2026-01-25 21:21:36,product_view,Mobile,Organic Search,East,Fashion,
U02925,S02925,2026-01-25 21:24:31,product_view,Mobile,Organic Search,East,Fashion,
U02925,S02925,2026-01-25 21:27:21,product_view,Mobile,Organic Search,East,Home,
U02925,S02925,2026-01-25 21:29:48,product_view,Mobile,Organic Search,East,Home,
U02925,S02925,2026-01-25 21:30:59,product_view,Mobile,Organic Search,East,Home,
U02925,S02925,2026-01-25 21:33:27,product_view,Mobile,Organic Search,East,Home,
U02926,S02926,2026-01-09 05:11:00,product_view,Tablet,Paid Search,South,Beauty,
U02926,S02926,2026-01-09 05:12:30,product_view,Tablet,Paid Search,South,Beauty,
U02926,S02926,2026-01-09 05:14:31,product_view,Tablet,Paid Search,South,Beauty,
U02927,S02927,2026-01-14 08:27:00,product_view,Mobile,Paid Search,Central,Beauty,
U02927,S02927,2026-01-14 08:28:22,product_view,Mobile,Paid Search,Central,Electronics,
U02927,S02927,2026-01-14 08:28:52,add_to_cart,Mobile,Paid Search,Central,Electronics,
U02927,S02927,2026-01-14 08:30:48,checkout_start,Mobile,Paid Search,Central,Electronics,
U02928,S02928,2026-01-13 22:57:00,product_view,Tablet,Organic Search,East,Electronics,
U02928,S02928,2026-01-13 22:57:43,product_view,Tablet,Organic Search,East,Electronics,
U02928,S02928,2026-01-13 22:58:22,product_view,Tablet,Organic Search,East,Electronics,
U02929,S02929,2026-01-25 23:55:00,product_view,Mobile,Organic Search,North,Sports,
U02929,S02929,2026-01-25 23:57:27,product_view,Mobile,Organic Search,North,Sports,
U02929,S02929,2026-01-25 23:58:20,product_view,Mobile,Organic Search,North,Sports,
U02929,S02929,2026-01-26 00:00:25,product_view,Mobile,Organic Search,North,Sports,
U02930,S02930,2026-01-05 22:14:00,product_view,Mobile,Referral,East,Home,
U02930,S02930,2026-01-05 22:16:44,product_view,Mobile,Referral,East,Sports,
U02930,S02930,2026-01-05 22:18:12,product_view,Mobile,Referral,East,Fashion,
U02930,S02930,2026-01-05 22:21:02,product_view,Mobile,Referral,East,Home,
U02930,S02930,2026-01-05 22:21:55,product_view,Mobile,Referral,East,Home,
U02930,S02930,2026-01-05 22:24:07,product_view,Mobile,Referral,East,Home,
U02930,S02930,2026-01-05 22:27:39,add_to_cart,Mobile,Referral,East,Home,
U02930,S02930,2026-01-05 22:29:36,checkout_start,Mobile,Referral,East,Home,
U02930,S02930,2026-01-05 22:32:26,purchase,Mobile,Referral,East,Home,36.67
U02931,S02931,2026-01-04 16:08:00,product_view,Mobile,Direct,North,Electronics,
U02931,S02931,2026-01-04 16:10:20,product_view,Mobile,Direct,North,Electronics,
U02931,S02931,2026-01-04 16:13:13,product_view,Mobile,Direct,North,Electronics,
U02932,S02932,2026-01-28 23:15:00,product_view,Mobile,Organic Search,East,Beauty,
U02933,S02933,2026-01-21 12:18:00,product_view,Desktop,Organic Search,East,Sports,
U02933,S02933,2026-01-21 12:18:57,product_view,Desktop,Organic Search,East,Sports,
U02933,S02933,2026-01-21 12:20:06,product_view,Desktop,Organic Search,East,Beauty,
U02934,S02934,2026-01-20 05:22:00,product_view,Mobile,Paid Search,South,Beauty,
U02935,S02935,2026-01-09 23:34:00,product_view,Mobile,Paid Search,North,Electronics,
U02935,S02935,2026-01-09 23:34:22,product_view,Mobile,Paid Search,North,Electronics,
U02935,S02935,2026-01-09 23:35:29,product_view,Mobile,Paid Search,North,Electronics,
U02935,S02935,2026-01-09 23:36:45,product_view,Mobile,Paid Search,North,Electronics,
U02936,S02936,2026-01-11 03:57:00,product_view,Desktop,Paid Search,Central,Home,
U02936,S02936,2026-01-11 03:59:11,product_view,Desktop,Paid Search,Central,Home,
U02936,S02936,2026-01-11 04:00:18,add_to_cart,Desktop,Paid Search,Central,Home,
U02936,S02936,2026-01-11 04:03:45,checkout_start,Desktop,Paid Search,Central,Home,
U02937,S02937,2026-01-03 07:17:00,product_view,Mobile,Organic Search,West,Sports,
U02937,S02937,2026-01-03 07:18:26,product_view,Mobile,Organic Search,West,Sports,
U02937,S02937,2026-01-03 07:20:07,product_view,Mobile,Organic Search,West,Fashion,
U02938,S02938,2026-01-02 19:51:00,product_view,Mobile,Referral,Central,Beauty,
U02938,S02938,2026-01-02 19:53:44,product_view,Mobile,Referral,Central,Fashion,
U02939,S02939,2026-01-10 08:05:00,product_view,Tablet,Direct,South,Sports,
U02939,S02939,2026-01-10 08:05:54,product_view,Tablet,Direct,South,Sports,
U02939,S02939,2026-01-10 08:08:11,product_view,Tablet,Direct,South,Sports,
U02939,S02939,2026-01-10 08:09:27,add_to_cart,Tablet,Direct,South,Sports,
U02939,S02939,2026-01-10 08:11:43,checkout_start,Tablet,Direct,South,Sports,
U02940,S02940,2026-01-17 16:11:00,product_view,Desktop,Direct,West,Beauty,
U02940,S02940,2026-01-17 16:13:46,product_view,Desktop,Direct,West,Beauty,
U02940,S02940,2026-01-17 16:14:44,add_to_cart,Desktop,Direct,West,Beauty,
U02940,S02940,2026-01-17 16:18:25,checkout_start,Desktop,Direct,West,Beauty,
U02941,S02941,2026-01-01 17:18:00,product_view,Desktop,Email,East,Beauty,
U02941,S02941,2026-01-01 17:20:53,product_view,Desktop,Email,East,Beauty,
U02941,S02941,2026-01-01 17:21:51,product_view,Desktop,Email,East,Beauty,
U02942,S02942,2026-01-14 05:04:00,product_view,Mobile,Direct,South,Home,
U02942,S02942,2026-01-14 05:06:45,product_view,Mobile,Direct,South,Sports,
U02943,S02943,2026-01-31 06:05:00,product_view,Desktop,Social,North,Sports,
U02944,S02944,2026-01-06 15:30:00,product_view,Mobile,Referral,South,Beauty,
U02944,S02944,2026-01-06 15:31:51,product_view,Mobile,Referral,South,Sports,
U02944,S02944,2026-01-06 15:33:45,product_view,Mobile,Referral,South,Sports,
U02945,S02945,2026-01-12 08:57:00,product_view,Mobile,Direct,North,Beauty,
U02945,S02945,2026-01-12 08:59:30,product_view,Mobile,Direct,North,Sports,
U02945,S02945,2026-01-12 09:00:03,product_view,Mobile,Direct,North,Beauty,
U02945,S02945,2026-01-12 09:02:01,product_view,Mobile,Direct,North,Beauty,
U02945,S02945,2026-01-12 09:04:30,product_view,Mobile,Direct,North,Beauty,
U02945,S02945,2026-01-12 09:05:55,product_view,Mobile,Direct,North,Beauty,
U02945,S02945,2026-01-12 09:08:38,product_view,Mobile,Direct,North,Beauty,
U02946,S02946,2026-01-28 13:41:00,product_view,Desktop,Social,Central,Home,
U02946,S02946,2026-01-28 13:41:40,product_view,Desktop,Social,Central,Home,
U02946,S02946,2026-01-28 13:42:50,add_to_cart,Desktop,Social,Central,Home,
U02947,S02947,2026-01-16 16:57:00,product_view,Mobile,Social,North,Electronics,
U02947,S02947,2026-01-16 16:58:58,product_view,Mobile,Social,North,Home,
U02947,S02947,2026-01-16 16:59:43,product_view,Mobile,Social,North,Home,
U02947,S02947,2026-01-16 17:00:33,product_view,Mobile,Social,North,Electronics,
U02947,S02947,2026-01-16 17:03:31,product_view,Mobile,Social,North,Electronics,
U02948,S02948,2026-01-15 14:46:00,product_view,Mobile,Referral,East,Electronics,
U02948,S02948,2026-01-15 14:46:37,product_view,Mobile,Referral,East,Electronics,
U02948,S02948,2026-01-15 14:49:28,product_view,Mobile,Referral,East,Beauty,
U02949,S02949,2026-01-17 06:10:00,product_view,Mobile,Organic Search,East,Electronics,
U02949,S02949,2026-01-17 06:12:51,product_view,Mobile,Organic Search,East,Electronics,
U02950,S02950,2026-01-21 12:51:00,product_view,Tablet,Paid Search,South,Electronics,
U02950,S02950,2026-01-21 12:52:43,add_to_cart,Tablet,Paid Search,South,Electronics,
U02951,S02951,2026-01-10 19:49:00,product_view,Mobile,Direct,East,Fashion,
U02951,S02951,2026-01-10 19:51:34,product_view,Mobile,Direct,East,Fashion,
U02951,S02951,2026-01-10 19:52:05,product_view,Mobile,Direct,East,Fashion,
U02951,S02951,2026-01-10 19:54:35,product_view,Mobile,Direct,East,Fashion,
U02952,S02952,2026-01-23 12:24:00,product_view,Mobile,Social,North,Sports,
U02953,S02953,2026-01-01 11:44:00,product_view,Mobile,Organic Search,West,Home,
U02953,S02953,2026-01-01 11:46:43,product_view,Mobile,Organic Search,West,Sports,
U02953,S02953,2026-01-01 11:47:27,product_view,Mobile,Organic Search,West,Sports,
U02953,S02953,2026-01-01 11:49:00,product_view,Mobile,Organic Search,West,Electronics,
U02954,S02954,2026-01-16 07:45:00,product_view,Mobile,Paid Search,South,Home,
U02954,S02954,2026-01-16 07:46:49,product_view,Mobile,Paid Search,South,Home,
U02954,S02954,2026-01-16 07:49:00,product_view,Mobile,Paid Search,South,Home,
U02955,S02955,2026-01-22 20:42:00,product_view,Tablet,Direct,East,Sports,
U02955,S02955,2026-01-22 20:43:15,product_view,Tablet,Direct,East,Sports,
U02956,S02956,2026-01-25 04:04:00,product_view,Mobile,Direct,West,Beauty,
U02956,S02956,2026-01-25 04:04:29,product_view,Mobile,Direct,West,Beauty,
U02956,S02956,2026-01-25 04:06:59,product_view,Mobile,Direct,West,Beauty,
U02956,S02956,2026-01-25 04:08:38,product_view,Mobile,Direct,West,Beauty,
U02956,S02956,2026-01-25 04:11:28,product_view,Mobile,Direct,West,Beauty,
U02957,S02957,2026-01-04 02:45:00,product_view,Mobile,Paid Search,Central,Fashion,
U02957,S02957,2026-01-04 02:46:48,product_view,Mobile,Paid Search,Central,Fashion,
U02958,S02958,2026-01-14 17:58:00,product_view,Mobile,Social,Central,Electronics,
U02958,S02958,2026-01-14 18:00:08,product_view,Mobile,Social,Central,Electronics,
U02958,S02958,2026-01-14 18:02:45,product_view,Mobile,Social,Central,Electronics,
U02958,S02958,2026-01-14 18:03:48,product_view,Mobile,Social,Central,Electronics,
U02959,S02959,2026-01-13 11:27:00,product_view,Desktop,Paid Search,West,Electronics,
U02959,S02959,2026-01-13 11:27:40,product_view,Desktop,Paid Search,West,Electronics,
U02959,S02959,2026-01-13 11:29:32,product_view,Desktop,Paid Search,West,Beauty,
U02959,S02959,2026-01-13 11:30:14,product_view,Desktop,Paid Search,West,Beauty,
U02960,S02960,2026-01-18 18:21:00,product_view,Mobile,Social,South,Home,
U02960,S02960,2026-01-18 18:23:20,product_view,Mobile,Social,South,Fashion,
U02960,S02960,2026-01-18 18:26:18,product_view,Mobile,Social,South,Electronics,
U02961,S02961,2026-01-30 02:55:00,product_view,Desktop,Direct,East,Fashion,
U02961,S02961,2026-01-30 02:57:10,product_view,Desktop,Direct,East,Fashion,
U02961,S02961,2026-01-30 02:57:31,product_view,Desktop,Direct,East,Fashion,
U02961,S02961,2026-01-30 03:00:28,add_to_cart,Desktop,Direct,East,Fashion,
U02961,S02961,2026-01-30 03:02:01,checkout_start,Desktop,Direct,East,Fashion,
U02962,S02962,2026-01-21 13:54:00,product_view,Desktop,Email,West,Electronics,
U02962,S02962,2026-01-21 13:54:57,product_view,Desktop,Email,West,Electronics,
U02962,S02962,2026-01-21 13:55:39,add_to_cart,Desktop,Email,West,Electronics,
U02962,S02962,2026-01-21 13:57:20,checkout_start,Desktop,Email,West,Electronics,
U02962,S02962,2026-01-21 13:59:05,purchase,Desktop,Email,West,Electronics,45.12
U02963,S02963,2026-01-12 20:43:00,product_view,Desktop,Email,Central,Fashion,
U02963,S02963,2026-01-12 20:45:57,product_view,Desktop,Email,Central,Fashion,
U02963,S02963,2026-01-12 20:46:44,product_view,Desktop,Email,Central,Home,
U02963,S02963,2026-01-12 20:49:11,product_view,Desktop,Email,Central,Home,
U02963,S02963,2026-01-12 20:51:24,product_view,Desktop,Email,Central,Sports,
U02963,S02963,2026-01-12 20:51:44,product_view,Desktop,Email,Central,Sports,
U02963,S02963,2026-01-12 20:52:13,product_view,Desktop,Email,Central,Sports,
U02964,S02964,2026-01-29 05:29:00,product_view,Tablet,Organic Search,North,Fashion,
U02964,S02964,2026-01-29 05:31:08,product_view,Tablet,Organic Search,North,Beauty,
U02965,S02965,2026-01-18 23:06:00,product_view,Mobile,Paid Search,South,Beauty,
U02965,S02965,2026-01-18 23:08:08,product_view,Mobile,Paid Search,South,Beauty,
U02965,S02965,2026-01-18 23:10:38,product_view,Mobile,Paid Search,South,Beauty,
U02965,S02965,2026-01-18 23:11:58,product_view,Mobile,Paid Search,South,Beauty,
U02965,S02965,2026-01-18 23:12:27,product_view,Mobile,Paid Search,South,Beauty,
U02966,S02966,2026-01-20 20:04:00,product_view,Mobile,Paid Search,West,Beauty,
U02966,S02966,2026-01-20 20:06:51,product_view,Mobile,Paid Search,West,Fashion,
U02967,S02967,2026-01-04 08:39:00,product_view,Mobile,Paid Search,East,Home,
U02967,S02967,2026-01-04 08:40:37,product_view,Mobile,Paid Search,East,Sports,
U02967,S02967,2026-01-04 08:42:00,product_view,Mobile,Paid Search,East,Fashion,
U02967,S02967,2026-01-04 08:44:55,product_view,Mobile,Paid Search,East,Fashion,
U02967,S02967,2026-01-04 08:46:44,product_view,Mobile,Paid Search,East,Fashion,
U02968,S02968,2026-01-19 23:31:00,product_view,Mobile,Social,South,Beauty,
U02968,S02968,2026-01-19 23:32:22,product_view,Mobile,Social,South,Beauty,
U02968,S02968,2026-01-19 23:33:22,product_view,Mobile,Social,South,Beauty,
U02968,S02968,2026-01-19 23:35:19,product_view,Mobile,Social,South,Beauty,
U02968,S02968,2026-01-19 23:36:37,product_view,Mobile,Social,South,Sports,
U02969,S02969,2026-01-03 16:19:00,product_view,Tablet,Paid Search,East,Home,
U02969,S02969,2026-01-03 16:20:07,product_view,Tablet,Paid Search,East,Home,
U02969,S02969,2026-01-03 16:22:40,product_view,Tablet,Paid Search,East,Home,
U02969,S02969,2026-01-03 16:25:20,add_to_cart,Tablet,Paid Search,East,Home,
U02969,S02969,2026-01-03 16:26:47,checkout_start,Tablet,Paid Search,East,Home,
U02970,S02970,2026-01-23 21:41:00,product_view,Mobile,Organic Search,West,Home,
U02971,S02971,2026-01-19 15:13:00,product_view,Mobile,Organic Search,Central,Sports,
U02971,S02971,2026-01-19 15:15:36,product_view,Mobile,Organic Search,Central,Sports,
U02971,S02971,2026-01-19 15:16:03,product_view,Mobile,Organic Search,Central,Sports,
U02971,S02971,2026-01-19 15:17:10,add_to_cart,Mobile,Organic Search,Central,Sports,
U02971,S02971,2026-01-19 15:19:16,checkout_start,Mobile,Organic Search,Central,Sports,
U02972,S02972,2026-01-16 20:21:00,product_view,Desktop,Paid Search,East,Home,
U02972,S02972,2026-01-16 20:23:21,product_view,Desktop,Paid Search,East,Home,
U02972,S02972,2026-01-16 20:25:07,product_view,Desktop,Paid Search,East,Electronics,
U02972,S02972,2026-01-16 20:26:38,product_view,Desktop,Paid Search,East,Electronics,
U02972,S02972,2026-01-16 20:28:41,add_to_cart,Desktop,Paid Search,East,Electronics,
U02972,S02972,2026-01-16 20:33:04,checkout_start,Desktop,Paid Search,East,Electronics,
U02972,S02972,2026-01-16 20:38:59,purchase,Desktop,Paid Search,East,Electronics,58.01
U02973,S02973,2026-01-05 14:44:00,product_view,Mobile,Direct,South,Beauty,
U02973,S02973,2026-01-05 14:45:28,product_view,Mobile,Direct,South,Beauty,
U02974,S02974,2026-01-23 09:58:00,product_view,Mobile,Organic Search,North,Electronics,
U02974,S02974,2026-01-23 09:59:46,product_view,Mobile,Organic Search,North,Electronics,
U02974,S02974,2026-01-23 10:02:05,product_view,Mobile,Organic Search,North,Electronics,
U02974,S02974,2026-01-23 10:02:58,product_view,Mobile,Organic Search,North,Electronics,
U02974,S02974,2026-01-23 10:04:00,add_to_cart,Mobile,Organic Search,North,Electronics,
U02974,S02974,2026-01-23 10:05:22,checkout_start,Mobile,Organic Search,North,Electronics,
U02974,S02974,2026-01-23 10:10:34,purchase,Mobile,Organic Search,North,Electronics,36.26
U02975,S02975,2026-01-15 22:35:00,product_view,Mobile,Direct,North,Beauty,
U02976,S02976,2026-01-23 02:52:00,product_view,Desktop,Paid Search,East,Home,
U02976,S02976,2026-01-23 02:54:48,product_view,Desktop,Paid Search,East,Home,
U02976,S02976,2026-01-23 02:57:41,product_view,Desktop,Paid Search,East,Home,
U02976,S02976,2026-01-23 02:59:53,add_to_cart,Desktop,Paid Search,East,Home,
U02977,S02977,2026-01-12 14:17:00,product_view,Mobile,Direct,East,Beauty,
U02977,S02977,2026-01-12 14:17:31,product_view,Mobile,Direct,East,Beauty,
U02977,S02977,2026-01-12 14:17:53,product_view,Mobile,Direct,East,Sports,
U02977,S02977,2026-01-12 14:18:49,product_view,Mobile,Direct,East,Sports,
U02977,S02977,2026-01-12 14:21:42,add_to_cart,Mobile,Direct,East,Sports,
U02978,S02978,2026-01-29 05:30:00,product_view,Desktop,Social,South,Fashion,
U02978,S02978,2026-01-29 05:30:55,product_view,Desktop,Social,South,Sports,
U02978,S02978,2026-01-29 05:33:00,product_view,Desktop,Social,South,Sports,
U02978,S02978,2026-01-29 05:33:43,add_to_cart,Desktop,Social,South,Sports,
U02979,S02979,2026-01-17 20:50:00,product_view,Mobile,Paid Search,West,Electronics,
U02979,S02979,2026-01-17 20:51:07,product_view,Mobile,Paid Search,West,Electronics,
U02979,S02979,2026-01-17 20:53:53,product_view,Mobile,Paid Search,West,Electronics,
U02979,S02979,2026-01-17 20:56:11,add_to_cart,Mobile,Paid Search,West,Electronics,
U02980,S02980,2026-01-21 07:46:00,product_view,Tablet,Direct,West,Electronics,
U02980,S02980,2026-01-21 07:48:01,product_view,Tablet,Direct,West,Electronics,
U02980,S02980,2026-01-21 07:49:34,product_view,Tablet,Direct,West,Electronics,
U02980,S02980,2026-01-21 07:52:22,add_to_cart,Tablet,Direct,West,Electronics,
U02981,S02981,2026-01-20 18:45:00,product_view,Mobile,Social,South,Home,
U02981,S02981,2026-01-20 18:47:39,product_view,Mobile,Social,South,Beauty,
U02982,S02982,2026-01-13 15:56:00,product_view,Desktop,Paid Search,South,Electronics,
U02982,S02982,2026-01-13 15:58:22,product_view,Desktop,Paid Search,South,Fashion,
U02982,S02982,2026-01-13 16:00:11,product_view,Desktop,Paid Search,South,Fashion,
U02982,S02982,2026-01-13 16:02:56,add_to_cart,Desktop,Paid Search,South,Fashion,
U02982,S02982,2026-01-13 16:07:11,checkout_start,Desktop,Paid Search,South,Fashion,
U02982,S02982,2026-01-13 16:08:58,purchase,Desktop,Paid Search,South,Fashion,73.3
U02983,S02983,2026-01-04 12:01:00,product_view,Mobile,Paid Search,Central,Home,
U02983,S02983,2026-01-04 12:02:36,product_view,Mobile,Paid Search,Central,Sports,
U02983,S02983,2026-01-04 12:03:26,product_view,Mobile,Paid Search,Central,Sports,
U02984,S02984,2026-01-24 05:33:00,product_view,Mobile,Paid Search,South,Electronics,
U02984,S02984,2026-01-24 05:33:22,product_view,Mobile,Paid Search,South,Electronics,
U02984,S02984,2026-01-24 05:35:07,product_view,Mobile,Paid Search,South,Electronics,
U02984,S02984,2026-01-24 05:37:14,product_view,Mobile,Paid Search,South,Beauty,
U02984,S02984,2026-01-24 05:37:53,product_view,Mobile,Paid Search,South,Beauty,
U02985,S02985,2026-01-27 13:21:00,product_view,Mobile,Organic Search,West,Beauty,
U02985,S02985,2026-01-27 13:22:08,product_view,Mobile,Organic Search,West,Beauty,
U02986,S02986,2026-01-02 16:50:00,product_view,Tablet,Paid Search,East,Electronics,
U02986,S02986,2026-01-02 16:51:49,product_view,Tablet,Paid Search,East,Electronics,
U02986,S02986,2026-01-02 16:52:50,product_view,Tablet,Paid Search,East,Electronics,
U02986,S02986,2026-01-02 16:53:57,product_view,Tablet,Paid Search,East,Electronics,
U02987,S02987,2026-01-13 13:59:00,product_view,Desktop,Direct,West,Electronics,
U02987,S02987,2026-01-13 14:01:11,product_view,Desktop,Direct,West,Electronics,
U02987,S02987,2026-01-13 14:05:03,add_to_cart,Desktop,Direct,West,Electronics,
U02987,S02987,2026-01-13 14:07:53,checkout_start,Desktop,Direct,West,Electronics,
